Problem:    tsp
Rows:       196
Columns:    312 (156 integer, 156 binary)
Non-zeros:  1092
Status:     INTEGER OPTIMAL
Objective:  total = 383 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 total                     383                             
    23 x[2,12]      *              0             0             1 
    24 x[2,13]      *              0             0             1 
    25 x[3,1]       *              0             0             1 
    26 x[3,2]       *              0             0             1 
    27 x[3,4]       *              1             0             1 
    28 x[3,5]       *              0             0             1 
    29 x[3,6]       *              0             0             1 
    30 x[3,7]       *              0             0             1 
    31 x[3,8]       *              0             0             1 
    32 x[3,9]       *              0             0             1 
    33 x[3,10]      *              0             0             1 
    34 x[3,11]      *              0             0             1 
    35 x[3,12]      *              0             0             1 
    36 x[3,13]      *              0             0             1 
    37 x[4,1]       *              0             0             1 
    38 x[4,2]       *              0             0             1 
    39 x[4,3]       *              0             0             1 
    40 x[4,5]       *              0             0             1 
    41 x[4,6]       *              0             0             1 
    42 x[4,7]       *              1             0             1 
    43 x[4,8]       *              0             0             1 
    44 x[4,9]       *              0             0             1 
    45 x[4,10]      *              0             0             1 
    46 x[4,11]      *              0             0             1 
    47 x[4,12]      *              0             0             1 
    48 x[4,13]      *              0             0             1 
    49 x[5,1]       *              0             0             1 
    50 x[5,2]       *              0             0             1 
    51 x[5,3]       *              0             0             1 
    52 x[5,4]       *              0             0             1 
    53 x[5,6]       *              1             0             1 
    54 x[5,7]       *              0             0             1 
    55 x[5,8]       *              0             0             1 
    56 x[5,9]       *              0             0             1 
    57 x[5,10]      *              0             0             1 
    58 x[5,11]      *              0             0             1 
    59 x[5,12]      *              0             0             1 
    60 x[5,13]      *              0             0             1 
    61 x[6,1]       *              0             0             1 
    62 x[6,2]       *              0             0             1 
    63 x[6,3]       *              0             0             1 
    64 x[6,4]       *              0             0             1 
    65 x[6,5]       *              0             0             1 
    66 x[6,7]       *              0             0             1 
    67 x[6,8]       *              0             0             1 
    68 x[6,9]       *              0             0             1 
    69 x[6,10]      *              0             0             1 
    70 x[6,11]      *              1             0             1 
    71 x[6,12]      *              0             0             1 
    72 x[6,13]      *              0             0             1 
    73 x[7,1]       *              0             0             1 
    74 x[7,2]       *              0             0             1 
    75 x[7,3]       *              0             0             1 
    76 x[7,4]       *              0             0             1 
    77 x[7,5]       *              0             0             1 
    78 x[7,6]       *              0             0             1 
    79 x[7,8]       *              0             0             1 
    80 x[7,9]       *              0             0             1 
    81 x[7,10]      *              1             0             1 
    82 x[7,11]      *              0             0             1 
    83 x[7,12]      *              0             0             1 
    84 x[7,13]      *              0             0             1 
    85 x[8,1]       *              0             0             1 
    86 x[8,2]       *              0             0             1 
    87 x[8,3]       *              1             0             1 
    88 x[8,4]       *              0             0             1 
    89 x[8,5]       *              0             0             1 
    90 x[8,6]       *              0             0             1 
    91 x[8,7]       *              0             0             1 
    92 x[8,9]       *              0             0             1 
    93 x[8,10]      *              0             0             1 
    94 x[8,11]      *              0             0             1 
    95 x[8,12]      *              0             0             1 
    96 x[8,13]      *              0             0             1 
    97 x[9,1]       *              0             0             1 
    98 x[9,2]       *              0             0             1 
    99 x[9,3]       *              0             0             1 
   100 x[9,4]       *              0             0             1 
   101 x[9,5]       *              0             0             1 
   102 x[9,6]       *              0             0             1 
   103 x[9,7]       *              0             0             1 
   104 x[9,8]       *              1             0             1 
   105 x[9,10]      *              0             0             1 
   106 x[9,11]      *              0             0             1 
   107 x[9,12]      *              0             0             1 
   108 x[9,13]      *              0             0             1 
   109 x[10,1]      *              0             0             1 
   110 x[10,2]      *              0             0             1 
   111 x[10,3]      *              0             0             1 
   112 x[10,4]      *              0             0             1 
   113 x[10,5]      *              0             0             1 
   114 x[10,6]      *              0             0             1 
   115 x[10,7]      *              0             0             1 
   116 x[10,8]      *              0             0             1 
   117 x[10,9]      *              0             0             1 
   118 x[10,11]     *              0             0             1 
   119 x[10,12]     *              0             0             1 
   120 x[10,13]     *              1             0             1 
   121 x[11,1]      *              0             0             1 
   122 x[11,2]      *              0             0             1 
   123 x[11,3]      *              0             0             1 
   124 x[11,4]      *              0             0             1 
   125 x[11,5]      *              0             0             1 
   126 x[11,6]      *              0             0             1 
   127 x[11,7]      *              0             0             1 
   128 x[11,8]      *              0             0             1 
   129 x[11,9]      *              0             0             1 
